-0.074809,0.99973,0.00027139
0.0010089,0.99973,0.00027159
0.076722,0.99973,0.00027145
0.15239,0.99973,0.00027098
0.22806,0.99973,0.00027017
0.30381,0.99973,0.00026904
0.37968,0.99973,0.00026758
0.45573,0.99973,0.00026581
0.53203,0.99974,0.00026372
0.60863,0.99974,0.00026135
0.68558,0.99974,0.00025868
0.76296,0.99974,0.00025575
0.84081,0.99975,0.00025255
0.9192,0.99975,0.0002491
0.99819,0.99975,0.00024542
1.0778,0.99976,0.00024152
1.1582,0.99976,0.00023742
1.2394,0.99977,0.00023313
1.3214,0.99977,0.00022866
1.4044,0.99978,0.00022404
1.4884,0.99978,0.00021928
1.5734,0.99979,0.0002144
1.6596,0.99979,0.0002094
1.7471,0.9998,0.00020431
1.8358,0.9998,0.00019915
1.9259,0.99981,0.00019391
2.0176,0.99981,0.00018863
2.1107,0.99982,0.00018332
2.2056,0.99982,0.00017798
2.3022,0.99983,0.00017262
2.4007,0.99983,0.00016728
2.5012,0.99984,0.00016194
2.6037,0.99984,0.00015663
2.7085,0.99985,0.00015135
2.8156,0.99985,0.00014612
2.9251,0.99986,0.00014094
3.0372,0.99986,0.00013582
3.1521,0.99987,0.00013076
3.2699,0.99987,0.00012579
3.3907,0.99988,0.00012089
3.5147,0.99988,0.00011608
3.6421,0.99989,0.00011136
3.7731,0.99989,0.00010674
3.9079,0.9999,0.00010222
4.0467,0.9999,9.7803e-05
4.1896,0.99991,9.3494e-05
4.3371,0.99991,8.9294e-05
4.4892,0.99991,8.5205e-05
4.6462,0.99992,8.123e-05
4.8086,0.99992,7.737e-05
4.9764,0.99993,7.3625e-05
5.1501,0.99993,6.9996e-05
5.3301,0.99993,6.6484e-05
5.5166,0.99994,6.3088e-05
5.71,0.99994,5.9808e-05
5.9109,0.99994,5.6643e-05
6.1195,0.99995,5.3593e-05
6.3365,0.99995,5.0657e-05
6.5622,0.99995,4.7832e-05
6.7974,0.99995,4.5119e-05
7.0424,0.99996,4.2515e-05
7.2981,0.99996,4.0018e-05
7.5649,0.99996,3.7628e-05
7.8438,0.99996,3.534e-05
8.1355,0.99997,3.3155e-05
8.4408,0.99997,3.1068e-05
8.7606,0.99997,2.9079e-05
9.096,0.99997,2.7184e-05
9.448,0.99997,2.5381e-05
9.8178,0.99998,2.3668e-05
10.207,0.99998,2.2042e-05
10.616,0.99998,2.05e-05
11.047,0.99998,1.904e-05
11.502,0.99998,1.766e-05
11.982,0.99998,1.6356e-05
12.49,0.99998,1.5126e-05
13.027,0.99999,1.3967e-05
13.595,0.99999,1.2877e-05
14.199,0.99999,1.1853e-05
14.839,0.99999,1.0892e-05
15.519,0.99999,9.9915e-06
16.244,0.99999,9.1494e-06
17.015,0.99999,8.3631e-06
17.839,0.99999,7.6298e-06
18.719,0.99999,6.9471e-06
19.66,0.99999,6.3127e-06
20,0.99999,6.1087e-06
